tipo;bairro;valor;area;quartos;vagas;suites;banheiros;latitude;longitude;regiao;valor
CASA;BENFICA;850000.0;621.0;3;2.0;3.0;4.0;-3.743149980891949;-38.54013983100368;REGIONAL 4;13.652992804936396
CASA;SÃO GERARDO;1200000.0;288.0;3;3.0;3.0;3.0;-3.73181;-38.55607;REGIONAL 3;13.997832948091215
CASA;PADRE ANDRADE;450000.0;165.0;2;2.0;1.0;1.0;-3.734008853068472;-38.58291612044105;REGIONAL 3;13.017005083966255
CASA;SAPIRANGA;1200000.0;356.0;3;1.0;3.0;4.0;-3.790474795767985;-38.47936326445473;REGIONAL 7;13.997832948091215
CASA;JOSÉ DE ALENCAR;1250000.0;266.0;4;2.0;4.0;4.0;-3.8093820420150544;-38.471251370801774;REGIONAL 6;14.038654909278163
CASA;MONTE CASTELO;800000.0;320.0;6;3.0;3.0;5.0;-3.7238380908966064;-38.54997634887695;REGIONAL 3;13.592368256649284
CASA;VILA VELHA;650000.0;327.0;6;4.0;3.0;4.0;-3.718903110787229;-38.599190559814886;REGIONAL 1;13.384729180332174
CASA;CENTRO;780000.0;139.0;4;3.0;2.0;3.0;-3.7403540698392272;-38.531826237494414;REGIONAL 12;13.567050480716235
CASA;CIDADE DOS FUNCIONÁRIOS;590000.0;240.0;5;4.0;3.0;3.0;-3.794848225203325;-38.500196586507315;REGIONAL 6;13.28787951079572
CASA;BELA VISTA;400000.0;153.0;5;2.0;1.0;3.0;-3.750543355941773;-38.56820297241211;REGIONAL 11;12.899222326086994
CASA;VILA UNIÃO;700000.0;270.0;4;4.0;3.0;4.0;-3.763727542154348;-38.53150324794058;REGIONAL 4;13.45883704259595
CASA;CONJUNTO CEARÁ;350000.0;140.0;2;1.0;1.0;2.0;-3.7733876026316793;-38.60495562742494;REGIONAL 11;12.765691290604371
CASA;PARANGABA;330000.0;129.0;3;2.0;1.0;2.0;-3.7815095702434487;-38.56875714942056;REGIONAL 4;12.706850963741102
CASA;PARQUE MANIBURA;750000.0;225.0;3;3.0;1.0;3.0;-3.7896396391616767;-38.485245931396726;REGIONAL 6;13.527829818844937
CASA;PADRE ANDRADE;1480000.0;876.0;8;4.0;6.0;7.0;-3.73343608097992;-38.577065434077674;REGIONAL 3;14.207553321415745
CASA;ÁLVARO WEYNE;490000.0;300.0;4;5.0;2.0;3.0;-3.7161181855325087;-38.56347128254566;REGIONAL 1;13.102162710901053
CASA;JARDIM AMÉRICA;460000.0;181.0;4;5.0;2.0;3.0;-3.753710874036461;-38.54589772058499;REGIONAL 4;13.038983942375959
CASA;JOÃO XXIII;330000.0;200.0;3;1.0;1.0;3.0;-3.7683911277387794;-38.581596235387984;REGIONAL 11;12.706850963741102
CASA;BELA VISTA;650000.0;247.0;3;4.0;3.0;4.0;-3.7458148399025686;-38.565442394660465;REGIONAL 11;13.384729180332174
CASA;PARQUELÂNDIA;495000.0;231.0;3;1.0;2.0;3.0;-3.737239764229984;-38.55798048600957;REGIONAL 3;13.112315061750808
CASA;JARDIM AMÉRICA;480000.0;260.0;3;1.0;2.0;3.0;-3.754888902831525;-38.54395036021667;REGIONAL 4;13.081543466215237
CASA;CURIÓ;395000.0;117.0;3;2.0;3.0;3.0;-3.8254816119934114;-38.477356426660926;REGIONAL 6;12.886643575525625
CASA;BENFICA;550000.0;148.0;4;1.0;1.0;3.0;-3.743402065449111;-38.541272203332355;REGIONAL 4;13.217675375388819
CASA;LUCIANO CAVALCANTE;1350000.0;335.0;4;3.0;4.0;6.0;-3.7740241101558807;-38.48362280194279;REGIONAL 7;14.115615891155079
CASA;CONJUNTO CEARÁ;330000.0;153.0;4;2.0;2.0;2.0;-3.7717220360028456;-38.615351182198495;REGIONAL 11;12.706850963741102
CASA;PREFEITO JOSÉ WALTER;500000.0;250.0;6;4.0;3.0;4.0;-3.832441872859352;-38.54773376818695;REGIONAL 8;13.122365377402328
CASA;MESSEJANA;310000.0;150.0;3;4.0;1.0;2.0;-3.8174099922180176;-38.49441146850586;REGIONAL 6;12.644330802262578
CASA;PASSARÉ;320000.0;150.0;3;2.0;1.0;2.0;-3.806749798933301;-38.549004635938005;REGIONAL 8;12.676079399771027
CASA;SAPIRANGA;740000.0;158.0;4;5.0;4.0;4.0;-3.7916754349763857;-38.46506925952088;REGIONAL 7;13.51440681653079
CASA;SAPIRANGA;400000.0;155.0;3;2.0;3.0;3.0;-3.795185471553451;-38.474175151775114;REGIONAL 7;12.899222326086994
CASA;PAPICU;800000.0;320.0;6;3.0;4.0;5.0;-3.740176200866699;-38.47499084472656;REGIONAL 2;13.592368256649284
CASA;RODOLFO TEÓFILO;830000.0;300.0;7;4.0;3.0;4.0;-3.7431967242682536;-38.54838296101171;REGIONAL 3;13.629182184591333
CASA;DEMÓCRITO ROCHA;540000.0;172.0;3;1.0;1.0;2.0;-3.7663582700743663;-38.55987514523408;REGIONAL 11;13.199326270390594
CASA;PARQUE DOIS IRMÃOS;370000.0;70.0;2;2.0;2.0;3.0;-3.806482544091167;-38.55391590000001;REGIONAL 8;12.821260987319457
CASA;BOM FUTURO;850000.0;386.0;3;1.0;2.0;3.0;-3.756488929998465;-38.54444691802404;REGIONAL 4;13.652992804936396
CASA;MARAPONGA;2600000.0;300.0;5;16.0;5.0;8.0;-3.799937809583336;-38.56888934603112;REGIONAL 10;14.77102238760702
CASA;PASSARÉ;370000.0;135.0;3;3.0;3.0;3.0;-3.810668177140331;-38.536402400850726;REGIONAL 8;12.821260987319457
CASA;PARQUELÂNDIA;650000.0;232.0;3;2.0;3.0;4.0;-3.7404482364654545;-38.5654411315918;REGIONAL 3;13.384729180332174
CASA;PARREÃO;800000.0;448.0;3;5.0;2.0;3.0;-3.758657255051927;-38.53800653607876;REGIONAL 4;13.592368256649284
CASA;LUCIANO CAVALCANTE;6200000.0;2477.0;6;16.0;5.0;6.0;-3.774978830540861;-38.49261164417679;REGIONAL 7;15.64006001130563
CASA;LUCIANO CAVALCANTE;3500000.0;324.0;5;7.0;4.0;6.0;-3.774168729782105;-38.49190902709961;REGIONAL 7;15.068273812173887
CASA;PARQUELÂNDIA;650000.0;194.0;3;1.0;1.0;2.0;-3.7400739192962646;-38.56924057006836;REGIONAL 3;13.384729180332174
CASA;CAMBEBA;1200000.0;554.0;5;7.0;5.0;4.0;-3.797382624777637;-38.48923335508887;REGIONAL 6;13.997832948091215
CASA;AMADEU FURTADO;1800000.0;375.0;5;10.0;4.0;6.0;-3.7372658252716064;-38.55784606933594;REGIONAL 3;14.403297778421795
CASA;VILA VELHA;550000.0;171.0;4;2.0;3.0;3.0;-3.707793104776529;-38.59376950042575;REGIONAL 1;13.217675375388819
CASA;MONTE CASTELO;500000.0;175.0;4;2.0;2.0;4.0;-3.7232476920728463;-38.549653533379875;REGIONAL 3;13.122365377402328
CASA;EDSON QUEIROZ;895000.0;400.0;6;3.0;5.0;6.0;-3.7797107;-38.4629553;REGIONAL 7;13.704580114574805
CASA;PARQUELÂNDIA;720000.0;203.0;3;1.0;1.0;2.0;-3.741689810802809;-38.56441638364073;REGIONAL 3;13.487007879880162
CASA;PICI;700000.0;528.0;5;5.0;2.0;5.0;-3.7374284267425537;-38.56991958618164;REGIONAL 11;13.45883704259595
CASA;SÃO GERARDO;750000.0;200.0;3;2.0;3.0;4.0;-3.7295992862063496;-38.562225351546566;REGIONAL 3;13.527829818844937
CASA;PARQUE MANIBURA;980000.0;374.0;4;6.0;3.0;5.0;-3.792038136050489;-38.48593194466332;REGIONAL 6;13.795308871054397
CASA;VILA UNIÃO;450000.0;182.0;4;2.0;3.0;5.0;-3.763710021972656;-38.53849411010742;REGIONAL 4;13.017005083966255
CASA;CENTRO;800000.0;254.0;6;4.0;2.0;3.0;-3.733291387557984;-38.537582397460945;REGIONAL 12;13.592368256649284
CASA;RODOLFO TEÓFILO;500000.0;135.0;4;7.0;2.0;4.0;-3.74303;-38.54943;REGIONAL 3;13.122365377402328
CASA;BENFICA;670000.0;276.0;4;10.0;3.0;4.0;-3.74301;-38.5353;REGIONAL 4;13.415034483903348
CASA;PARQUELÂNDIA;750000.0;356.0;5;8.0;2.0;3.0;-3.738505601882935;-38.555137634277344;REGIONAL 3;13.527829818844937
CASA;AMADEU FURTADO;850000.0;435.0;3;2.0;2.0;4.0;-3.744212914193165;-38.559546502728146;REGIONAL 3;13.652992804936396
CASA;CIDADE DOS FUNCIONÁRIOS;799000.0;430.0;5;4.0;5.0;6.0;-3.7887170314788814;-38.490917205810554;REGIONAL 6;13.591117476312084
CASA;PARQUELÂNDIA;690000.0;160.0;2;3.0;1.0;3.0;-3.73708;-38.55699;REGIONAL 3;13.444448325847754
CASA;LAGOA REDONDA;365000.0;96.0;3;2.0;3.0;4.0;-3.8252672955368894;-38.47328025083473;REGIONAL 6;12.807655372286902
CASA;MESSEJANA;225000.0;70.0;2;2.0;2.0;3.0;-3.854401111602783;-38.50065994262695;REGIONAL 6;12.323860125621126
CASA;LAGOA REDONDA;340000.0;89.0;3;2.0;2.0;3.0;-3.818180189069023;-38.46929005809098;REGIONAL 6;12.73670383776449
CASA;EDSON QUEIROZ;380000.0;150.0;3;6.0;2.0;3.0;-3.77597451210022;-38.45372009277344;REGIONAL 7;12.847929163278053
CASA;LAGOA REDONDA;240000.0;68.0;2;3.0;1.0;1.0;-3.8181018763175407;-38.450678543213854;REGIONAL 6;12.388398368982115
CASA;MANUEL DIAS BRANCO;14000000.0;5700.0;5;15.0;4.0;4.0;-3.752850770950317;-38.46746826171875;REGIONAL 7;16.454567959008102
APARTAMENTO;ALDEOTA;285000.0;96.11;1;1.0;1.0;1.0;-3.7371962;-38.5056489;REGIONAL 2;12.560247968016562
APARTAMENTO;ALDEOTA;650000.0;143.0;3;2.0;3.0;3.0;-3.7381243;-38.5137081;REGIONAL 2;13.384729180332174
APARTAMENTO;ALDEOTA;310000.0;95.59;1;2.0;0.0;1.0;-3.7367074;-38.5184765;REGIONAL 2;12.644330802262578
APARTAMENTO;ALDEOTA;430000.0;58.8;2;1.0;1.0;1.0;-3.7410502;-38.4906295;REGIONAL 2;12.971542813248437
APARTAMENTO;ALDEOTA;270000.0;125.0;3;1.0;2.0;1.0;-3.744027;-38.4982316;REGIONAL 2;12.506180941677357
APARTAMENTO;ALDEOTA;415000.0;122.24;1;1.0;0.0;1.0;-3.7308562;-38.5126039;REGIONAL 2;12.936036208848487
APARTAMENTO;ALDEOTA;410000.0;94.98;1;1.0;0.0;1.0;-3.738301;-38.51498;REGIONAL 2;12.923914877701906
APARTAMENTO;ALDEOTA;4800000.0;311.0;4;5.0;4.0;4.0;-3.7344982;-38.4998716;REGIONAL 2;15.38412668421143
APARTAMENTO;ALDEOTA;535000.0;46.0;0;1.0;0.0;0.0;-3.7394806;-38.496459;REGIONAL 2;13.190023895035274
APARTAMENTO;BARROSO;239000.0;47.0;2;0.0;1.0;1.0;-3.8150385;-38.5128859;REGIONAL 9;12.384223015005313
APARTAMENTO;BENFICA;320000.0;121.0;1;1.0;1.0;1.0;-3.736393;-38.5348062;REGIONAL 4;12.676079399771027
APARTAMENTO;BENFICA;230000.0;124.46;1;0.0;0.0;1.0;-3.7366072;-38.5375109;REGIONAL 4;12.345838935721968
APARTAMENTO;CAJAZEIRAS;120000.0;70.0;1;1.0;0.0;1.0;-3.801292;-38.5057423;REGIONAL 9;11.695255355062795
APARTAMENTO;CAMBEBA;230000.0;59.0;2;1.0;1.0;1.0;-3.8024469;-38.4810208;REGIONAL 6;12.345838935721968
APARTAMENTO;CARLITO PAMPLONA;295000.0;97.48;1;1.0;0.0;1.0;-3.7202685;-38.5507987;REGIONAL 1;12.59473402514672
APARTAMENTO;CENTRO;220000.0;120.0;1;0.0;0.0;1.0;-3.7344374;-38.5220568;REGIONAL 12;12.301387370778713
APARTAMENTO;CENTRO;180000.0;37.38;1;1.0;0.0;1.0;-3.7331048;-38.5190964;REGIONAL 12;12.100717685412471
APARTAMENTO;COCÓ;2500000.0;224.0;4;4.0;4.0;1.0;-3.7468296;-38.47388;REGIONAL 7;14.731801689838349
APARTAMENTO;COCÓ;340000.0;29.0;0;0.0;0.0;0.0;-3.7510742;-38.4760566;REGIONAL 7;12.73670383776449
APARTAMENTO;COCÓ;630000.0;140.0;3;2.0;3.0;1.0;-3.7450707;-38.4758339;REGIONAL 7;13.353476685668044
APARTAMENTO;COCÓ;1500000.0;217.0;3;4.0;3.0;3.0;-3.7475761;-38.4825031;REGIONAL 7;14.220976332738882
APARTAMENTO;DIONÍSIO TORRES;390000.0;135.0;3;2.0;3.0;1.0;-3.7491549;-38.5085189;REGIONAL 2;12.873904582205107
APARTAMENTO;DIONÍSIO TORRES;998026.02;0.0;3;3.0;5.0;3.0;-3.7487186;-38.4960697;REGIONAL 2;13.8135356290754
APARTAMENTO;DAMAS;180000.0;44.61;0;1.0;0.0;0.0;-3.7603512;-38.5593209;REGIONAL 4;12.100717685412471
APARTAMENTO;FÁTIMA;450000.0;60.0;2;1.0;1.0;1.0;-3.7455001;-38.5318763;REGIONAL 4;13.017005083966255
APARTAMENTO;FÁTIMA;430000.0;98.0;3;2.0;1.0;1.0;-3.7504341;-38.5253065;REGIONAL 4;12.971542813248437
APARTAMENTO;FÁTIMA;270000.0;65.0;2;1.0;1.0;1.0;-3.7444732;-38.5293879;REGIONAL 4;12.506180941677357
APARTAMENTO;FÁTIMA;390000.0;116.0;3;2.0;2.0;1.0;-3.7572804;-38.5279864;REGIONAL 4;12.873904582205107
APARTAMENTO;GUARARAPES;2500000.0;303.0;3;4.0;3.0;3.0;-3.7673429;-38.4862664;REGIONAL 7;14.731801689838349
APARTAMENTO;GUARARAPES;2150000.0;303.0;3;4.0;3.0;3.0;-3.7673429;-38.4862664;REGIONAL 7;14.580978865220017
APARTAMENTO;GUARARAPES;1250000.0;204.0;3;3.0;3.0;1.0;-3.7611769;-38.4855803;REGIONAL 7;14.038654909278163
APARTAMENTO;HENRIQUE JORGE;165000.0;0.0;0;1.0;0.0;1.0;-3.756067;-38.5784948;REGIONAL 11;12.013706813470414
APARTAMENTO;JOAQUIM TÁVORA;195000.0;99.0;2;1.0;1.0;1.0;-3.750014;-38.5172457;REGIONAL 2;12.180759965737863
APARTAMENTO;JOAQUIM TÁVORA;295000.0;154.0;3;1.0;1.0;1.0;-3.7439257;-38.511855;REGIONAL 2;12.59473402514672
APARTAMENTO;JACARECANGA;280000.0;79.0;1;1.0;0.0;1.0;-3.7236351;-38.5416194;REGIONAL 1;12.54254845357358
APARTAMENTO;JACARECANGA;430000.0;53.0;1;1.0;1.0;1.0;-3.722044;-38.5421554;REGIONAL 1;12.971542813248437
APARTAMENTO;LUCIANO CAVALCANTE;370000.0;68.0;3;1.0;1.0;1.0;-3.7786188;-38.4833252;REGIONAL 7;12.821260987319457
APARTAMENTO;LUCIANO CAVALCANTE;410000.0;68.0;1;2.0;1.0;1.0;-3.7790843;-38.4838331;REGIONAL 7;12.923914877701906
APARTAMENTO;MANUEL DIAS BRANCO;380000.0;61.24;2;1.0;1.0;1.0;-3.7545842;-38.4684234;REGIONAL 7;12.847929163278053
APARTAMENTO;MANUEL DIAS BRANCO;299000.0;78.0;3;1.0;2.0;2.0;-3.7517304;-38.4669657;REGIONAL 7;12.608202196848836
APARTAMENTO;MARAPONGA;210000.0;0.0;0;1.0;0.0;0.0;-3.793095;-38.5659336;REGIONAL 10;12.25486757159303
APARTAMENTO;MEIRELES;2000000.0;448.59;4;4.0;4.0;1.0;-3.7289395;-38.4913915;REGIONAL 2;14.508658238524095
APARTAMENTO;MEIRELES;750000.0;56.0;1;1.0;1.0;1.0;-3.7233022;-38.5085261;REGIONAL 2;13.527829818844937
APARTAMENTO;MEIRELES;680000.0;65.92;2;1.0;2.0;1.0;-3.7233022;-38.5085261;REGIONAL 2;13.429849547739444
APARTAMENTO;MEIRELES;1290000.0;220.15;4;3.0;4.0;4.0;-3.7307252;-38.4956335;REGIONAL 2;14.070153551531353
APARTAMENTO;MEIRELES;3350000.0;132.0;1;1.0;1.0;1.0;-3.7246657;-38.5021152;REGIONAL 2;15.024471202308668
APARTAMENTO;MEIRELES;2500000.0;460.0;5;5.0;5.0;5.0;-3.7310945;-38.4998026;REGIONAL 2;14.731801689838349
APARTAMENTO;MEIRELES;1300000.0;300.0;4;3.0;4.0;4.0;-3.7328901;-38.5003184;REGIONAL 2;14.077875591662238
APARTAMENTO;MEIRELES;350000.0;43.0;0;1.0;0.0;1.0;-3.7243524;-38.5109589;REGIONAL 2;12.765691290604371
APARTAMENTO;MEIRELES;695000.0;47.0;2;1.0;0.0;1.0;-3.7264979;-38.4996541;REGIONAL 2;13.451668563394815
APARTAMENTO;MEIRELES;1250000.0;255.0;0;4.0;0.0;0.0;-3.7308115;-38.4933389;REGIONAL 2;14.038654909278163
APARTAMENTO;MESSEJANA;390000.0;72.0;1;1.0;0.0;1.0;-3.822412;-38.4905577;REGIONAL 6;12.873904582205107
APARTAMENTO;MESSEJANA;260000.0;61.26;2;1.0;1.0;1.0;-3.8224534;-38.4863575;REGIONAL 6;12.468440756144114
APARTAMENTO;MESSEJANA;225000.0;43.84;0;1.0;0.0;0.0;-3.813416;-38.4983169;REGIONAL 6;12.323860125621126
APARTAMENTO;MONDUBIM;190000.0;44.13;2;1.0;0.0;1.0;-3.828243;-38.564801;REGIONAL 10;12.154784614286667
APARTAMENTO;MONDUBIM;185000.0;44.12;2;1.0;0.0;1.0;-3.8285257;-38.565002;REGIONAL 10;12.128116509451258
APARTAMENTO;MONTESE;260000.0;70.0;3;0.0;1.0;1.0;-3.7708024;-38.5576014;REGIONAL 4;12.468440756144114
APARTAMENTO;PADRE ANDRADE;195000.0;61.0;2;1.0;0.0;0.0;-3.7366381;-38.5818265;REGIONAL 3;12.180759965737863
APARTAMENTO;PAPICU;1499000.0;165.0;4;3.0;4.0;4.0;-3.7400434;-38.4708025;REGIONAL 2;14.22030944419592
APARTAMENTO;PAPICU;260000.0;90.0;2;2.0;2.0;1.0;-3.7376582;-38.472723;REGIONAL 2;12.468440756144114
APARTAMENTO;PARQUE IRACEMA;630000.0;75.0;3;2.0;3.0;3.0;-3.8086342;-38.4973315;REGIONAL 6;13.353476685668044
APARTAMENTO;PARQUE IRACEMA;560000.0;0.0;1;0.0;0.0;1.0;-3.8050625;-38.4957263;REGIONAL 6;13.235693848424024
APARTAMENTO;PARQUE IRACEMA;280000.0;60.0;2;1.0;1.0;1.0;-3.806052;-38.4984386;REGIONAL 6;12.54254845357358
APARTAMENTO;PARQUE IRACEMA;280000.0;60.0;3;1.0;1.0;1.0;-3.806052;-38.4984386;REGIONAL 6;12.54254845357358
APARTAMENTO;PASSARÉ;297000.0;58.0;1;1.0;0.0;1.0;-3.8100609;-38.5214545;REGIONAL 8;12.601490784782536
APARTAMENTO;PASSARÉ;210000.0;0.0;0;0.0;0.0;1.0;-3.8103134;-38.5258259;REGIONAL 8;12.25486757159303
APARTAMENTO;PASSARÉ;320000.0;130.92;2;2.0;2.0;1.0;-3.8082365;-38.5259624;REGIONAL 8;12.676079399771027
APARTAMENTO;PRAIA DE IRACEMA;350000.0;107.0;1;1.0;0.0;1.0;-3.722108;-38.5128183;REGIONAL 12;12.765691290604371
APARTAMENTO;VICENTE PINZÓN;260000.0;141.47;1;0.0;0.0;1.0;-3.7312625;-38.4604857;REGIONAL 2;12.468440756144114
APARTAMENTO;VARJOTA;450000.0;128.0;1;2.0;1.0;1.0;-3.731983;-38.4872432;REGIONAL 2;13.017005083966255
CASA;ALDEOTA;600000.0;90.0;3;0.0;1.0;1.0;-3.740658;-38.5147762;REGIONAL 2;13.304686600863562
CASA;BELA VISTA;270000.0;0.0;4;2.0;0.0;1.0;-3.7515166;-38.560398;REGIONAL 11;12.506180941677357
CASA;CONJUNTO CEARÁ I;400000.0;0.0;0;1.0;0.0;0.0;-3.7327203;-38.5270134;REGIONAL 11;12.899222326086994
CASA;CIDADE DOS FUNCIONÁRIOS;620000.0;283.0;3;4.0;3.0;1.0;-3.7907472;-38.4995136;REGIONAL 6;13.3374763699232
CASA;CIDADE DOS FUNCIONÁRIOS;550000.0;178.45;3;4.0;2.0;2.0;-3.7937728;-38.4942471;REGIONAL 6;13.217675375388819
CASA;CIDADE DOS FUNCIONÁRIOS;500000.0;380.0;4;4.0;1.0;1.0;-3.7910232;-38.4965761;REGIONAL 6;13.122365377402328
CASA;CIDADE DOS FUNCIONÁRIOS;4700000.0;1000.0;4;10.0;4.0;4.0;-3.7977399;-38.4939338;REGIONAL 6;15.363073279446223
CASA;CIDADE DOS FUNCIONÁRIOS;930000.0;196.91;4;2.0;4.0;4.0;-3.7903846;-38.4951638;REGIONAL 6;13.742940940397677
CASA;CAJAZEIRAS;550000.0;216.0;4;2.0;3.0;1.0;-3.8081244;-38.5055657;REGIONAL 9;13.217675375388819
CASA;CAMBEBA;550000.0;240.5;0;3.0;0.0;0.0;-3.8082491;-38.4803923;REGIONAL 6;13.217675375388819
CASA;CAMBEBA;890000.0;203.29;5;4.0;4.0;1.0;-3.8020703;-38.4825017;REGIONAL 6;13.698977865303197
CASA;CAMBEBA;2000000.0;366.0;4;5.0;3.0;1.0;-3.8015942;-38.4858436;REGIONAL 6;14.508658238524095
CASA;CAMBEBA;565000.0;300.0;3;4.0;3.0;3.0;-3.8035617;-38.4843558;REGIONAL 6;13.244582780038517
CASA;CENTRO;350000.0;384.0;0;1.0;0.0;1.0;-3.727556;-38.539224;REGIONAL 12;12.765691290604371
CASA;CURIÓ;460000.0;102.0;4;2.0;3.0;1.0;-3.8249089;-38.4772905;REGIONAL 6;13.038983942375959
CASA;EDSON QUEIROZ;595000.0;177.0;0;3.0;0.0;1.0;-3.7865438;-38.4677067;REGIONAL 7;13.296318365198623
CASA;FARIAS BRITO;260000.0;100.0;3;2.0;3.0;1.0;-3.7337754;-38.5414852;REGIONAL 3;12.468440756144114
CASA;FÁTIMA;1200000.0;561.0;5;3.0;1.0;1.0;-3.7541167;-38.5304127;REGIONAL 4;13.997832948091215
CASA;FÁTIMA;430000.0;184.0;2;1.0;2.0;1.0;-3.7426093;-38.5305166;REGIONAL 4;12.971542813248437
CASA;JOAQUIM TÁVORA;810000.0;167.83;3;3.0;1.0;1.0;-3.7510124;-38.5128396;REGIONAL 2;13.60479076121576
CASA;JOAQUIM TÁVORA;400000.0;228.0;3;2.0;3.0;1.0;-3.7450288;-38.5200167;REGIONAL 2;12.899222326086994
CASA;PREFEITO JOSÉ WALTER;250000.0;200.0;3;4.0;0.0;1.0;-3.8233308;-38.5520304;REGIONAL 8;12.429220196836383
CASA;JACARECANGA;289000.0;100.0;2;3.0;1.0;1.0;-3.7224931;-38.5461148;REGIONAL 1;12.574185427296195
CASA;JACARECANGA;389000.0;100.0;3;2.0;3.0;3.0;-3.7224931;-38.5461148;REGIONAL 1;12.871337193291367
CASA;LAGOA REDONDA;250000.0;100.0;2;2.0;1.0;1.0;-3.8209098;-38.4679517;REGIONAL 6;12.429220196836383
CASA;LAGOA REDONDA;495000.0;212.0;0;3.0;0.0;1.0;-3.8081509;-38.4595416;REGIONAL 6;13.112315061750808
CASA;LAGOA REDONDA;190000.0;68.5;1;3.0;0.0;1.0;-3.8180035;-38.4504332;REGIONAL 6;12.154784614286667
CASA;LUCIANO CAVALCANTE;650000.0;165.78;0;1.0;0.0;1.0;-3.7699506;-38.4923754;REGIONAL 7;13.384729180332174
CASA;LUCIANO CAVALCANTE;2000000.0;996.0;7;4.0;3.0;1.0;-3.789286;-38.4892309;REGIONAL 7;14.508658238524095
CASA;LUCIANO CAVALCANTE;1200000.0;513.5;3;11.0;3.0;1.0;-3.7786091;-38.4853516;REGIONAL 7;13.997832948091215
CASA;MONTE CASTELO;320000.0;158.0;0;1.0;0.0;1.0;-3.7324264;-38.5513018;REGIONAL 3;12.676079399771027
CASA;MESSEJANA;3022000.0;0.0;0;7.0;0.0;1.0;-3.8139518;-38.4974528;REGIONAL 6;14.921429752721451
CASA;MESSEJANA;2067000.0;0.0;1;3.0;0.0;1.0;-3.8142838;-38.4974074;REGIONAL 6;14.541609322456726
CASA;MESSEJANA;450000.0;100.0;3;4.0;1.0;1.0;-3.8134615;-38.4974546;REGIONAL 6;13.017005083966255
CASA;MESSEJANA;420000.0;199.65;0;0.0;0.0;1.0;-3.8378111;-38.498452;REGIONAL 6;12.948012371209098
CASA;PARANGABA;600000.0;132.0;5;5.0;2.0;1.0;-3.7829344;-38.5739433;REGIONAL 4;13.304686600863562
CASA;PARQUE ARAXÁ;380000.0;126.0;3;2.0;1.0;1.0;-3.732864;-38.5454842;REGIONAL 3;12.847929163278053
CASA;PARQUE MANIBURA;490000.0;300.0;3;4.0;3.0;3.0;-3.7911782;-38.4899905;REGIONAL 6;13.102162710901053
CASA;PARQUE MANIBURA;950000.0;266.0;4;3.0;4.0;1.0;-3.7924306;-38.4879939;REGIONAL 6;13.76421831620775
CASA;PARQUE MANIBURA;1500000.0;435.6;0;4.0;0.0;1.0;-3.7892959;-38.4901648;REGIONAL 6;14.220976332738882
CASA;PARQUELÂNDIA;650000.0;308.0;1;4.0;0.0;1.0;-3.740314;-38.559022;REGIONAL 3;13.384729180332174
CASA;PARQUELÂNDIA;620000.0;283.14;2;4.0;0.0;1.0;-3.7385027;-38.5541721;REGIONAL 3;13.3374763699232
CASA;PASSARÉ;290000.0;192.0;0;3.0;0.0;1.0;-3.8123396;-38.5253827;REGIONAL 8;12.577639650232573
CASA;PAUPINA;150000.0;132.0;3;2.0;1.0;1.0;-3.8532975;-38.4918988;REGIONAL 6;11.918397239722838
CASA;PEDRAS;170000.0;60.7;1;3.0;0.0;1.0;-3.873815;-38.5073967;REGIONAL 9;12.04355959836804
CASA;SABIAGUABA;950000.0;186.0;3;4.0;3.0;3.0;-3.8029554;-38.4511247;REGIONAL 7;13.76421831620775
CASA;SÃO BENTO;410000.0;138.0;3;2.0;3.0;1.0;-3.8597435;-38.4829302;REGIONAL 6;12.923914877701906
CASA;SAPIRANGA;420000.0;208.96;2;2.0;2.0;1.0;-3.800583;-38.4661456;REGIONAL 7;12.948012371209098
CASA;SAPIRANGA/COITÉ;510000.0;136.0;2;6.0;2.0;1.0;-3.7831433;-38.45955;REGIONAL 7;13.1421679654829
CASA;SAPIRANGA/COITÉ;350000.0;170.0;3;3.0;3.0;1.0;-3.7900486;-38.4591939;REGIONAL 7;12.765691290604371
CASA;SAPIRANGA/COITÉ;590000.0;218.0;3;4.0;0.0;3.0;-3.7992185;-38.4784074;REGIONAL 7;13.28787951079572
CASA;VICENTE PINZÓN;580000.0;396.0;1;5.0;0.0;1.0;-3.7338613;-38.4740213;REGIONAL 2;13.270785106659046
APARTAMENTO;ITAPERI;125000.0;50.0;2;1.0;0.0;1.0;-3.79043;-38.5487;REGIONAL 8;11.736077016252437
APARTAMENTO;BENFICA;145000.0;50.0;1;0.0;0.0;1.0;-3.73458;-38.53342;REGIONAL 4;11.884495917930655
APARTAMENTO;PAPICU;145000.0;81.54;3;1.0;1.0;2.0;-3.73978;-38.47921;REGIONAL 2;11.884495917930655
APARTAMENTO;PASSARÉ;160000.0;44.28;2;1.0;0.0;1.0;-3.81342;-38.52965;REGIONAL 8;11.982935344196433
APARTAMENTO;PRAIA DO FUTURO;160000.0;130.0;3;2.0;1.0;2.0;-3.73633;-38.45492;REGIONAL 7;11.982935344196433
APARTAMENTO;PAPICU;179000.0;81.54;3;1.0;2.0;3.0;-3.73978;-38.47921;REGIONAL 2;12.095146671399466
APARTAMENTO;PAPICU;189000.0;68.0;3;1.0;1.0;2.0;-3.73201;-38.4775;REGIONAL 2;12.149507585033072
APARTAMENTO;PAPICU;190000.0;168.77;3;1.0;1.0;3.0;-3.7379;-38.47734;REGIONAL 2;12.154784614286667
